;n;Gauss;Gauss(upgraded);GaussSeidel;Sparse; ;n;Gauss;Gauss(upgraded);GaussSeidel;Sparse;
dzialanie;60;3.5815894493E10;1.485918627E9;1.053948628E10;2.3630222E7;budowanie;60;7.14896712E8;4.1041715E7;6.9119441E7;4.989052390665E12;
