Dzialanie:
Gauss(bez optymalizacji);x^0;x^1;x^2;x^3;Gauss(zoptymalizowany);x^0;x^1;x^2;Gauss-Seidel;x^0;x^1;x^2;Sparse;x^0;x^1;
;-1.2152646066112797E8;1431381.298894441;-3008.1908348786233;5.85787691009087;;5.431287106591386E7;-329827.7739433819;515.6182520604116;;1.5883645243691343E8;-876735.52194969;3413.1093783341894;;-3455488.7835508925;13139.423940892146;
Budowanie:
Gauss(bez optymalizacji);x^0;x^1;x^2;x^3;Gauss(zoptymalizowany);x^0;x^1;x^2;Gauss-Seidel;x^0;x^1;x^2;Sparse;x^0;x^1;
;1112718.1473457396;-3821.8854433329416;14.582584941082562;-0.0019883457328204153;;1788259.0849675355;-6845.806385046887;15.783168712085269;;2.195689705145255E7;-106829.71313935798;101.57920808083682;;-9.892614230646609E8;2650108.1884370493;
A teraz dzialanie + budowanie
Gauss(bez optymalizacji);x^0;x^1;x^2;x^3;Gauss(zoptymalizowany);x^0;x^1;x^2;Gauss-Seidel;x^0;x^1;x^2;;Sparse;x^0;x^1;
;-1.2041374251392229E8;1427559.413451987;-2993.6082499387303;5.855888564358479;;5.610113015088202E7;-336673.5803284304;531.4014207724977;;1.807933494883521E8;-983565.2350890025;3514.6885864150017;;-9.92716911848211E8;2663247.6123779407;
