Dzialanie:
Gauss(bez optymalizacji);x^0;x^1;x^2;x^3;Gauss(zoptymalizowany);x^0;x^1;x^2;Gauss-Seidel;x^0;x^1;x^2;
;-1.3711328882020503E8;1949408.6693938412;-3918.2039265347516;6.35810740757618;;1.0116145246045491E8;-533278.4820849528;672.9694369866825;;1.9079583565278795E8;-710314.3675948994;3269.8796269012605;
Budowanie:
Gauss(bez optymalizacji);x^0;x^1;x^2;x^3;Gauss(zoptymalizowany);x^0;x^1;x^2;Gauss-Seidel;x^0;x^1;x^2;
;2214201.4341665716;-6359.751470353248;16.82466917222807;-0.002504794351496973;;-1010356.5285398109;6822.866298004456;6.546162061192461;;1332840.3915384607;1215.22755105031;19.211338908540665;
A teraz dzialanie + budowanie
Gauss(bez optymalizacji);x^0;x^1;x^2;x^3;Gauss(zoptymalizowany);x^0;x^1;x^2;Gauss-Seidel;x^0;x^1;x^2;
;-1.3489908738589627E8;1943048.9179225783;-3901.3792573613246;6.355602613224261;;1.0015109593191558E8;-526455.6157869488;679.515599047875;;1.9212867604433358E8;-709099.1400438704;3289.090965809812;
